subject,evidence,response,responseAI,confidence,collaboration,condition,order,perceivedInfluenceA,perceivedInfluenceB,perceivedInfluenceN
34,50,51.15340605,50,0.632641327,0.064590612,1,2,4.69896236,2.380622837,6.795848173
34,40,71.337954,40,0.653402573,0.094579149,1,2,4.69896236,2.380622837,6.795848173
34,44,51.0380623,44,0.664936633,0.002306875,1,2,4.69896236,2.380622837,6.795848173
34,66,76.06690085,67,0.619953934,0.456747405,1,2,4.69896236,2.380622837,6.795848173
34,60,56.3437175,60,0.531141869,0.062283737,1,2,4.69896236,2.380622837,6.795848173
34,58,63.0334557,59,0.783737024,0.327566391,1,2,4.69896236,2.380622837,6.795848173
34,86,82.64129535,85,0.869088882,0.666666737,1,2,4.69896236,2.380622837,6.795848173
34,32,15.1672469,32,0.65686278,-0.572087588,1,2,4.69896236,2.380622837,6.795848173
34,34,54.0369159,34,0.726066933,0.048442907,1,2,4.69896236,2.380622837,6.795848173
34,64,62.5720912,65,0.771049632,0.221453287,1,2,4.69896236,2.380622837,6.795848173
34,38,50.11534375,39,0.616493727,0.057670197,1,2,4.69896236,2.380622837,6.795848173
34,46,47.57785465,45,0.56805082,-0.025374785,1,2,4.69896236,2.380622837,6.795848173
34,56,72.1453287,55,0.593425606,0.606689876,1,2,4.69896236,2.380622837,6.795848173
34,36,33.621691,36,0.479238754,0.152249135,1,2,4.69896236,2.380622837,6.795848173
34,28,12.3990808,28,0.661476426,-0.61361008,1,2,4.69896236,2.380622837,6.795848173
35,56,49.44444445,56,0.665740797,NaN,0,2,3.916666667,5.4,3.5
35,32,40,31,0.644444445,NaN,0,2,3.916666667,5.4,3.5
35,62,72.03703985,63,0.509259288,NaN,0,2,3.916666667,5.4,3.5
35,28,28.33333335,28,0.253703732,NaN,0,2,3.916666667,5.4,3.5
35,22,10.4629644,21,0.437037065,NaN,0,2,3.916666667,5.4,3.5
35,46,84.3518575,45,0.659259288,NaN,0,2,3.916666667,5.4,3.5
35,30,76.3888889,29,0.596296353,NaN,0,2,3.916666667,5.4,3.5
35,50,49.90741305,49,0.542592621,NaN,0,2,3.916666667,5.4,3.5
35,34,50.3703732,33,0.549074131,NaN,0,2,3.916666667,5.4,3.5
35,50,49.90741305,49,0.753703732,NaN,0,2,3.916666667,5.4,3.5
35,6,23.70370655,6,0.676851908,NaN,0,2,3.916666667,5.4,3.5
35,44,26.01851995,44,0.783333333,NaN,0,2,3.916666667,5.4,3.5
35,66,73.05555555,66,0.718518575,NaN,0,2,3.916666667,5.4,3.5
35,38,35.4629686,38,0.579629686,NaN,0,2,3.916666667,5.4,3.5
35,70,61.29630195,71,0.512037065,NaN,0,2,3.916666667,5.4,3.5
35,42,35.0925954,42,0.486111111,NaN,0,2,3.916666667,5.4,3.5
35,72,62.68519085,73,0.462037065,NaN,0,2,3.916666667,5.4,3.5
35,36,35.0925954,36,0.538888889,NaN,0,2,3.916666667,5.4,3.5
35,78,68.70370655,77,0.498148176,NaN,0,2,3.916666667,5.4,3.5
35,16,22.5,16,0.432407464,NaN,0,2,3.916666667,5.4,3.5
35,64,69.44444445,65,0.514814843,NaN,0,2,3.916666667,5.4,3.5
35,58,67.5,57,0.469444445,NaN,0,2,3.916666667,5.4,3.5
35,52,50.18519085,52,0.327777778,NaN,0,2,3.916666667,5.4,3.5
35,68,53.05555555,68,0.053703732,NaN,0,2,3.916666667,5.4,3.5
35,96,90.0925954,97,0.051851866,NaN,0,2,3.916666667,5.4,3.5
35,60,41.4814843,59,0.414814843,NaN,0,2,3.916666667,5.4,3.5
35,86,48.2407464,85,0.522222222,NaN,0,2,3.916666667,5.4,3.5
35,54,66.29630195,54,0.500925954,NaN,0,2,3.916666667,5.4,3.5
35,48,50,49,0.501851908,NaN,0,2,3.916666667,5.4,3.5
35,40,38.42592875,40,0.498148176,NaN,0,2,3.916666667,5.4,3.5
35,36,27.31481765,77,0.460185242,0.05,2,2,3.916666667,5.4,3.5
35,6,35.92592875,32,0.746296353,0.174074131,2,2,3.916666667,5.4,3.5
35,68,76.8518575,96,0.826851908,0.809259372,2,2,3.916666667,5.4,3.5
35,62,82.68519085,91,0.982407464,-0.829629601,2,2,3.916666667,5.4,3.5
35,42,14.2592621,72,0.70648151,0.627777778,2,2,3.916666667,5.4,3.5
35,32,66.20370655,68,0.662037065,0.690740797,2,2,3.916666667,5.4,3.5
35,96,63.9814843,96,0.728703732,0.457407464,2,2,3.916666667,5.4,3.5
35,56,30.4629644,81,0.449074131,0.185185242,2,2,3.916666667,5.4,3.5
35,46,71.57407975,95,0.718518575,0.43703715,2,2,3.916666667,5.4,3.5
35,16,65.83333335,56,0.73148151,0.257407464,2,2,3.916666667,5.4,3.5
35,50,61.29630195,78,0.61296302,0.007407464,2,2,3.916666667,5.4,3.5
35,60,59.6296353,86,0.596296353,0.192592706,2,2,3.916666667,5.4,3.5
35,34,41.57407975,67,0.527777778,0.153703817,2,2,3.916666667,5.4,3.5
35,72,58.70370655,92,0.587037065,0.164814928,2,2,3.916666667,5.4,3.5
35,70,58.2407464,87,0.582407464,0.164814928,2,2,3.916666667,5.4,3.5
35,86,63.42592875,97,0.663888889,0.114814928,2,2,3.916666667,5.4,3.5
35,44,67.5925954,81,0.655555556,0.311111111,2,2,3.916666667,5.4,3.5
35,30,62.31481765,62,0.800925954,-0.461111111,2,2,3.916666667,5.4,3.5
35,40,49.44444445,54,0.494444445,0.020370483,2,2,3.916666667,5.4,3.5
35,58,51.57407975,84,0.515740797,0.031481595,2,2,3.916666667,5.4,3.5
35,64,51.57407975,97,0.515740797,0.031481595,2,2,3.916666667,5.4,3.5
35,38,58.33333335,49,0.583333333,0.166666667,2,2,3.916666667,5.4,3.5
35,50,58.33333335,61,0.583333333,0.166666667,2,2,3.916666667,5.4,3.5
35,28,58.33333335,36,0.583333333,0.166666667,2,2,3.916666667,5.4,3.5
35,78,58.33333335,95,0.583333333,0.166666667,2,2,3.916666667,5.4,3.5
35,52,58.33333335,85,0.583333333,0.166666667,2,2,3.916666667,5.4,3.5
35,48,64.81481765,74,0.648148176,0.296296353,2,2,3.916666667,5.4,3.5
35,22,21.94444445,41,0.677777778,0.355555556,2,2,3.916666667,5.4,3.5
35,54,67.7777778,76,0.677777778,0.355555556,2,2,3.916666667,5.4,3.5
35,66,67.7777778,87,0.677777778,0.355555556,2,2,3.916666667,5.4,3.5
35,86,88.05555555,58,0.830555556,0.653703817,3,2,3.916666667,5.4,3.5
35,78,85.2777778,92,0.724074131,0.23703715,3,2,3.916666667,5.4,3.5
35,50,77.5925954,75,0.775925954,0.551851908,3,2,3.916666667,5.4,3.5
35,46,77.5925954,55,0.775925954,0.551851908,3,2,3.916666667,5.4,3.5
35,58,84.7222222,25,0.847222222,0.694444444,3,2,3.916666667,5.4,3.5
35,62,83.2407464,83,0.832407464,0.664814928,3,2,3.916666667,5.4,3.5
35,70,74.53703985,56,0.747222222,0.496296353,3,2,3.916666667,5.4,3.5
35,44,74.81481765,68,0.748148176,0.496296353,3,2,3.916666667,5.4,3.5
35,22,74.81481765,61,0.748148176,0.496296353,3,2,3.916666667,5.4,3.5
35,32,74.81481765,9,0.748148176,0.496296353,3,2,3.916666667,5.4,3.5
35,96,74.81481765,75,0.748148176,0.496296353,3,2,3.916666667,5.4,3.5
35,66,95.4629686,28,0.566666667,0.161111111,3,2,3.916666667,5.4,3.5
35,50,50.83333335,83,0.507407464,0.014814928,3,2,3.916666667,5.4,3.5
35,38,57.68519085,75,0.576851908,0.153703817,3,2,3.916666667,5.4,3.5
35,40,27.7777778,27,0.496296353,0.038888889,3,2,3.916666667,5.4,3.5
35,6,69.6296353,49,0.4,0.23703715,3,2,3.916666667,5.4,3.5
35,56,69.53703985,64,0.695370399,0.392592706,3,2,3.916666667,5.4,3.5
35,72,79.81481765,42,0.826851908,0.33703715,3,2,3.916666667,5.4,3.5
35,28,85,73,0.85,0.7,3,2,3.916666667,5.4,3.5
35,52,96.66666665,90,0.966666667,0.933333333,3,2,3.916666667,5.4,3.5
35,68,90.0925954,63,0.90648151,0.812963019,3,2,3.916666667,5.4,3.5
35,60,84.07407975,91,0.840740797,0.681481595,3,2,3.916666667,5.4,3.5
35,36,92.31481765,43,0.923148176,0.846296353,3,2,3.916666667,5.4,3.5
35,30,17.8703732,8,0.178703732,-0.642592536,3,2,3.916666667,5.4,3.5
35,42,49.07407975,14,0.490740797,-0.018518405,3,2,3.916666667,5.4,3.5
35,48,32.31481765,16,0.329629686,-0.337036981,3,2,3.916666667,5.4,3.5
35,54,33.2407464,33,0.118518533,-0.762962935,3,2,3.916666667,5.4,3.5
35,16,78.79630195,12,0.78796302,0.575926039,3,2,3.916666667,5.4,3.5
35,34,38.6111111,61,0.386111111,-0.227777778,3,2,3.916666667,5.4,3.5
35,64,38.6111111,17,0.565740797,-0.031481425,3,2,3.916666667,5.4,3.5
35,52,10.4629644,53,0.308333333,-0.157407294,1,2,3.916666667,5.4,3.5
35,30,19.62963105,29,0.466666667,-0.066666667,1,2,3.916666667,5.4,3.5
35,42,52.7777778,43,0.527777778,0.055555556,1,2,3.916666667,5.4,3.5
35,96,52.7777778,95,0.527777778,0.055555556,1,2,3.916666667,5.4,3.5
35,22,61.66666665,23,0.616666667,0.233333333,1,2,3.916666667,5.4,3.5
35,70,87.5925954,70,0.391666667,0.372222222,1,2,3.916666667,5.4,3.5
35,48,21.7592621,49,0.261111111,-0.096296183,1,2,3.916666667,5.4,3.5
35,54,76.20370655,53,0.633333333,0.433333333,1,2,3.916666667,5.4,3.5
35,16,70.64815095,15,0.604629686,0.224074131,1,2,3.916666667,5.4,3.5
35,72,61.20370655,71,0.612037065,0.224074131,1,2,3.916666667,5.4,3.5
35,78,61.20370655,77,0.612037065,0.224074131,1,2,3.916666667,5.4,3.5
35,62,30.4629644,61,0.637037065,0.242592706,1,2,3.916666667,5.4,3.5
35,6,30.0925954,6,0.555555556,0.018518575,1,2,3.916666667,5.4,3.5
35,50,49.44444445,49,0.494444445,-0.011111111,1,2,3.916666667,5.4,3.5
35,68,64.3518575,69,0.643518575,0.28703715,1,2,3.916666667,5.4,3.5
35,50,66.8518575,50,0.668518575,0.33703715,1,2,3.916666667,5.4,3.5
35,40,52.7777778,40,0.527777778,0.055555556,1,2,3.916666667,5.4,3.5
35,44,44.44444445,44,0.444444445,-0.107407294,1,2,3.916666667,5.4,3.5
35,66,64.44444445,67,0.644444445,0.288888889,1,2,3.916666667,5.4,3.5
35,60,50.2777778,60,0.502777778,0.005555556,1,2,3.916666667,5.4,3.5
35,58,55.4629686,59,0.554629686,0.109259372,1,2,3.916666667,5.4,3.5
35,86,77.5,85,0.775,0.55,1,2,3.916666667,5.4,3.5
35,32,46.8518575,32,0.468518575,-0.06296285,1,2,3.916666667,5.4,3.5
35,34,57.03703985,34,0.570370399,0.140740797,1,2,3.916666667,5.4,3.5
35,64,57.03703985,65,0.570370399,0.140740797,1,2,3.916666667,5.4,3.5
35,38,33.42592875,39,0.334259288,-0.331481425,1,2,3.916666667,5.4,3.5
35,46,49.2592621,45,0.492592621,0.574074131,1,2,3.916666667,5.4,3.5
35,56,56.29630195,55,0.56296302,0.125926039,1,2,3.916666667,5.4,3.5
35,36,49.07407975,36,0.490740797,-0.018518405,1,2,3.916666667,5.4,3.5
35,28,65.2777778,28,0.652777778,0.305555556,1,2,3.916666667,5.4,3.5
36,56,50,56,0.834635417,NaN,0,2,1.0078125,1.015625,4
36,32,64.71354165,31,0.8359375,NaN,0,2,1.0078125,1.015625,4
36,62,38.54166665,63,0.834635417,NaN,0,2,1.0078125,1.015625,4
36,28,50,28,0.5,NaN,0,2,1.0078125,1.015625,4
36,22,28.25520835,21,0.838541667,NaN,0,2,1.0078125,1.015625,4
36,46,61.97916665,45,0.665364583,NaN,0,2,1.0078125,1.015625,4
36,30,39.32291665,29,0.666666667,NaN,0,2,1.0078125,1.015625,4
36,50,50,49,0.998697917,NaN,0,2,1.0078125,1.015625,4
36,34,41.40625,33,0.829427083,NaN,0,2,1.0078125,1.015625,4
36,50,50.13020835,49,0.997395833,NaN,0,2,1.0078125,1.015625,4
36,6,48.046875,6,0.501302083,NaN,0,2,1.0078125,1.015625,4
36,44,40.36458335,44,0.8828125,NaN,0,2,1.0078125,1.015625,4
36,66,75,66,0.829427083,NaN,0,2,1.0078125,1.015625,4
36,38,48.4375,38,0.690104167,NaN,0,2,1.0078125,1.015625,4
36,70,49.73958335,71,0.665364583,NaN,0,2,1.0078125,1.015625,4
36,42,20.83333335,42,0.99609375,NaN,0,2,1.0078125,1.015625,4
36,72,49.73958335,73,0.66015625,NaN,0,2,1.0078125,1.015625,4
36,36,30.33854165,36,0.83984375,NaN,0,2,1.0078125,1.015625,4
36,78,49.86979165,77,0.76953125,NaN,0,2,1.0078125,1.015625,4
36,16,17.96875,16,0.858072917,NaN,0,2,1.0078125,1.015625,4
36,64,43.88020835,65,0.763020833,NaN,0,2,1.0078125,1.015625,4
36,58,86.84895835,57,0.834635417,NaN,0,2,1.0078125,1.015625,4
36,52,55.20833335,52,0.8359375,NaN,0,2,1.0078125,1.015625,4
36,68,73.95833335,68,0.834635417,NaN,0,2,1.0078125,1.015625,4
36,96,93.22916665,97,0.998697917,NaN,0,2,1.0078125,1.015625,4
36,60,91.53645835,59,0.994791667,NaN,0,2,1.0078125,1.015625,4
36,86,63.15104165,85,0.99609375,NaN,0,2,1.0078125,1.015625,4
36,54,49.73958335,54,0.877604167,NaN,0,2,1.0078125,1.015625,4
36,48,61.71875,49,0.9296875,NaN,0,2,1.0078125,1.015625,4
36,40,72.52604165,40,0.96484375,NaN,0,2,1.0078125,1.015625,4
36,36,30.72916665,77,0.83203125,-0.989583333,2,2,1.0078125,1.015625,4
36,6,29.03645835,32,0.669270833,-0.356770833,2,2,1.0078125,1.015625,4
36,68,54.296875,96,0.84765625,0.307291667,2,2,1.0078125,1.015625,4
36,62,69.79166665,91,0.841145833,-0.997395833,2,2,1.0078125,1.015625,4
36,42,34.11458335,72,0.60546875,-0.994791667,2,2,1.0078125,1.015625,4
36,32,49.73958335,68,0.834635417,0.002604167,2,2,1.0078125,1.015625,4
36,96,78.25520835,96,0.998697917,-0.96875,2,2,1.0078125,1.015625,4
36,56,50,81,0.83203125,-1,2,2,1.0078125,1.015625,4
36,46,83.984375,95,0.833333333,0.6875,2,2,1.0078125,1.015625,4
36,16,32.29166665,56,0.826822917,-1,2,2,1.0078125,1.015625,4
36,50,57.03125,78,0.83984375,0.213541667,2,2,1.0078125,1.015625,4
36,60,76.69270835,86,0.904947917,-0.7734375,2,2,1.0078125,1.015625,4
36,34,74.21875,67,0.833333333,-0.1953125,2,2,1.0078125,1.015625,4
36,72,31.25,92,0.828125,-0.9921875,2,2,1.0078125,1.015625,4
36,70,54.296875,87,0.87109375,-0.002604167,2,2,1.0078125,1.015625,4
36,86,86.45833335,97,0.837239583,-0.994791667,2,2,1.0078125,1.015625,4
36,44,70.57291665,81,0.845052083,0.721354167,2,2,1.0078125,1.015625,4
36,30,34.63541665,62,0.833333333,0.455729167,2,2,1.0078125,1.015625,4
36,40,54.42708335,54,0.830729167,0.544270833,2,2,1.0078125,1.015625,4
36,58,37.63020835,84,0.673177083,0.994791667,2,2,1.0078125,1.015625,4
36,64,66.53645835,97,0.997395833,0.677083333,2,2,1.0078125,1.015625,4
36,38,74.47916665,49,0.994791667,0.0078125,2,2,1.0078125,1.015625,4
36,50,50,61,0.99609375,-0.989583333,2,2,1.0078125,1.015625,4
36,28,49.86979165,36,0.837239583,0.5234375,2,2,1.0078125,1.015625,4
36,78,50,95,0.83203125,0.807291667,2,2,1.0078125,1.015625,4
36,52,50,85,0.5,0.5,2,2,1.0078125,1.015625,4
36,48,36.71875,74,0.66796875,-0.25,2,2,1.0078125,1.015625,4
36,22,53.77604165,41,0.705729167,-0.28125,2,2,1.0078125,1.015625,4
36,54,54.94791665,76,0.911458333,-0.005208333,2,2,1.0078125,1.015625,4
36,66,59.63541665,87,0.727864583,-0.6015625,2,2,1.0078125,1.015625,4
36,86,26.171875,58,0.8359375,-0.520833333,3,2,1.0078125,1.015625,4
36,78,54.94791665,92,0.791666667,0.2890625,3,2,1.0078125,1.015625,4
36,50,44.921875,75,0.833333333,0.9921875,3,2,1.0078125,1.015625,4
36,46,32.55208335,55,0.497395833,0.3984375,3,2,1.0078125,1.015625,4
36,58,65.88541665,25,0.83203125,-0.515625,3,2,1.0078125,1.015625,4
36,62,71.35416665,83,0.833333333,-0.015625,3,2,1.0078125,1.015625,4
36,70,61.58854165,56,0.84375,-0.307291667,3,2,1.0078125,1.015625,4
36,44,62.36979165,68,0.677083333,0.375,3,2,1.0078125,1.015625,4
36,22,68.75,61,0.8359375,0.15625,3,2,1.0078125,1.015625,4
36,32,27.734375,9,0.83203125,0.807291667,3,2,1.0078125,1.015625,4
36,96,89.84375,75,0.834635417,-0.893229167,3,2,1.0078125,1.015625,4
36,66,76.04166665,28,0.826822917,-0.7890625,3,2,1.0078125,1.015625,4
36,50,50,83,0.83984375,-0.848958333,3,2,1.0078125,1.015625,4
36,38,66.015625,75,0.834635417,0,3,2,1.0078125,1.015625,4
36,40,51.69270835,27,0.833333333,0.6640625,3,2,1.0078125,1.015625,4
36,6,7.68229165,49,0.99609375,-0.994791667,3,2,1.0078125,1.015625,4
36,56,46.875,64,0.6953125,0.390625,3,2,1.0078125,1.015625,4
36,72,67.70833335,42,0.87890625,-0.299479167,3,2,1.0078125,1.015625,4
36,28,25.13020835,73,0.66015625,0.630208333,3,2,1.0078125,1.015625,4
36,52,66.14583335,90,0.502604167,0.596354167,3,2,1.0078125,1.015625,4
36,68,50.13020835,63,0.838541667,-0.005208333,3,2,1.0078125,1.015625,4
36,60,76.953125,91,0.993489583,-0.731770833,3,2,1.0078125,1.015625,4
36,36,55.33854165,43,0.552083333,-0.3359375,3,2,1.0078125,1.015625,4
36,30,34.63541665,8,0.915364583,-0.466145833,3,2,1.0078125,1.015625,4
36,42,64.453125,14,0.837239583,0.213541667,3,2,1.0078125,1.015625,4
36,48,32.94270835,16,0.493489583,0.393229167,3,2,1.0078125,1.015625,4
36,54,76.43229165,33,0.83203125,-0.216145833,3,2,1.0078125,1.015625,4
36,16,64.71354165,12,0.848958333,-0.0078125,3,2,1.0078125,1.015625,4
36,34,31.77083335,61,0.842447917,-0.322916667,3,2,1.0078125,1.015625,4
36,64,72.52604165,17,0.833333333,-0.0234375,3,2,1.0078125,1.015625,4
36,52,35.546875,53,0.83203125,-0.466145833,1,2,1.0078125,1.015625,4
36,30,38.02083335,29,0.841145833,0,1,2,1.0078125,1.015625,4
36,42,68.22916665,43,0.537760417,0.549479167,1,2,1.0078125,1.015625,4
36,96,83.46354165,95,0.553385417,-0.205729167,1,2,1.0078125,1.015625,4
36,22,29.42708335,23,0.993489583,0.736979167,1,2,1.0078125,1.015625,4
36,70,71.09375,70,0.838541667,-0.286458333,1,2,1.0078125,1.015625,4
36,48,75.13020835,49,0.826822917,-0.3203125,1,2,1.0078125,1.015625,4
36,54,31.11979165,53,0.73046875,-0.21875,1,2,1.0078125,1.015625,4
36,16,32.29166665,15,0.841145833,-0.1171875,1,2,1.0078125,1.015625,4
36,72,68.61979165,71,0.817708333,-0.216145833,1,2,1.0078125,1.015625,4
36,78,75.91145835,77,0.673177083,0.385416667,1,2,1.0078125,1.015625,4
36,62,77.99479165,61,0.998697917,-0.296875,1,2,1.0078125,1.015625,4
36,6,30.078125,6,0.8359375,0.401041667,1,2,1.0078125,1.015625,4
36,50,37.5,49,0.83203125,0.671875,1,2,1.0078125,1.015625,4
36,68,65.49479165,69,0.834635417,0.53125,1,2,1.0078125,1.015625,4
36,50,46.61458335,50,0.671875,0.34375,1,2,1.0078125,1.015625,4
36,40,40.75520835,40,0.666666667,-0.505208333,1,2,1.0078125,1.015625,4
36,44,25.26041665,44,0.838541667,-0.416666667,1,2,1.0078125,1.015625,4
36,66,74.34895835,67,0.889322917,0.4921875,1,2,1.0078125,1.015625,4
36,60,75.13020835,60,0.852864583,0.411458333,1,2,1.0078125,1.015625,4
36,58,42.31770835,59,0.983072917,-0.166666667,1,2,1.0078125,1.015625,4
36,86,69.27083335,85,0.87890625,0.294270833,1,2,1.0078125,1.015625,4
36,32,17.96875,32,0.877604167,-0.622395833,1,2,1.0078125,1.015625,4
36,34,50.13020835,34,0.841145833,-0.002604167,1,2,1.0078125,1.015625,4
36,64,53.77604165,65,0.833333333,0.0703125,1,2,1.0078125,1.015625,4
36,38,45.703125,39,0.837239583,0,1,2,1.0078125,1.015625,4
36,46,67.578125,45,0.83984375,0.184895833,1,2,1.0078125,1.015625,4
36,56,39.19270835,55,0.830729167,-0.223958333,1,2,1.0078125,1.015625,4
36,36,66.796875,36,0.9296875,0.1953125,1,2,1.0078125,1.015625,4
36,28,61.97916665,28,0.8515625,0.294270833,1,2,1.0078125,1.015625,4
37,56,50.18519085,56,0.33148151,NaN,0,2,2.427777863,3.155555725,4.005555725
37,32,40.7407464,31,0.500925954,NaN,0,2,2.427777863,3.155555725,4.005555725
37,62,50.0925954,63,0.667592621,NaN,0,2,2.427777863,3.155555725,4.005555725
37,28,32.68519085,28,0.663888889,NaN,0,2,2.427777863,3.155555725,4.005555725
37,22,28.05555555,21,0.673148176,NaN,0,2,2.427777863,3.155555725,4.005555725
37,46,42.31481765,45,0.377777778,NaN,0,2,2.427777863,3.155555725,4.005555725
37,30,24.0740755,29,0.662037065,NaN,0,2,2.427777863,3.155555725,4.005555725
37,50,36.4814843,49,0.660185242,NaN,0,2,2.427777863,3.155555725,4.005555725
37,34,31.01851995,33,0.68148151,NaN,0,2,2.427777863,3.155555725,4.005555725
37,50,33.70370655,49,0.648148176,NaN,0,2,2.427777863,3.155555725,4.005555725
37,6,12.12963105,6,0.773148176,NaN,0,2,2.427777863,3.155555725,4.005555725
37,44,41.8518575,44,0.665740797,NaN,0,2,2.427777863,3.155555725,4.005555725
37,66,63.70370655,66,0.671296353,NaN,0,2,2.427777863,3.155555725,4.005555725
37,38,35.18519085,38,0.716666667,NaN,0,2,2.427777863,3.155555725,4.005555725
37,70,36.94444445,71,0.705555556,NaN,0,2,2.427777863,3.155555725,4.005555725
37,42,32.9629686,42,0.7,NaN,0,2,2.427777863,3.155555725,4.005555725
37,72,62.2222222,73,0.733333333,NaN,0,2,2.427777863,3.155555725,4.005555725
37,36,38.14815095,36,0.679629686,NaN,0,2,2.427777863,3.155555725,4.005555725
37,78,71.01852415,77,0.664814843,NaN,0,2,2.427777863,3.155555725,4.005555725
37,16,23.42592875,16,0.694444445,NaN,0,2,2.427777863,3.155555725,4.005555725
37,64,31.66666665,65,0.70648151,NaN,0,2,2.427777863,3.155555725,4.005555725
37,58,52.03703985,57,0.389814843,NaN,0,2,2.427777863,3.155555725,4.005555725
37,52,42.03703985,52,0.583333333,NaN,0,2,2.427777863,3.155555725,4.005555725
37,68,59.90741305,68,0.708333333,NaN,0,2,2.427777863,3.155555725,4.005555725
37,96,85,97,0.675925954,NaN,0,2,2.427777863,3.155555725,4.005555725
37,60,49.81481765,59,0.566666667,NaN,0,2,2.427777863,3.155555725,4.005555725
37,86,80.4629686,85,0.748148176,NaN,0,2,2.427777863,3.155555725,4.005555725
37,54,49.44444445,54,0.63796302,NaN,0,2,2.427777863,3.155555725,4.005555725
37,48,50.18519085,49,0.634259288,NaN,0,2,2.427777863,3.155555725,4.005555725
37,40,42.68519085,40,0.649074131,NaN,0,2,2.427777863,3.155555725,4.005555725
37,36,41.66666665,77,0.662037065,0.253703817,2,2,2.427777863,3.155555725,4.005555725
37,6,17.8703732,32,0.778703732,0.644444444,2,2,2.427777863,3.155555725,4.005555725
37,68,32.12963105,96,0.645370399,0.601851908,2,2,2.427777863,3.155555725,4.005555725
37,62,26.3888889,91,0.667592621,0.614814928,2,2,2.427777863,3.155555725,4.005555725
37,42,19.7222222,72,0.660185242,0.677777778,2,2,2.427777863,3.155555725,4.005555725
37,32,17.03703985,68,0.745370399,0.792592706,2,2,2.427777863,3.155555725,4.005555725
37,96,90.64815095,96,0.829629686,-0.824074046,2,2,2.427777863,3.155555725,4.005555725
37,56,13.51851995,81,0.728703732,0.766666667,2,2,2.427777863,3.155555725,4.005555725
37,46,27.5,95,0.826851908,0.575926039,2,2,2.427777863,3.155555725,4.005555725
37,16,15,56,0.768518575,0.766666667,2,2,2.427777863,3.155555725,4.005555725
37,50,45.83333335,78,0.396296353,0.111111111,2,2,2.427777863,3.155555725,4.005555725
37,60,53.14815095,86,0.83148151,-0.081481425,2,2,2.427777863,3.155555725,4.005555725
37,34,20,67,0.752777778,0.677777778,2,2,2.427777863,3.155555725,4.005555725
37,72,83.70370655,92,0.664814843,-0.694444444,2,2,2.427777863,3.155555725,4.005555725
37,70,58.9814843,87,0.343518575,-0.198148092,2,2,2.427777863,3.155555725,4.005555725
37,86,84.44444445,97,0.660185242,0.781481595,2,2,2.427777863,3.155555725,4.005555725
37,44,21.2962977,81,0.650925954,-0.664814758,2,2,2.427777863,3.155555725,4.005555725
37,30,12.9629644,62,0.675925954,-0.824074046,2,2,2.427777863,3.155555725,4.005555725
37,40,23.33333335,54,0.669444445,-0.557407379,2,2,2.427777863,3.155555725,4.005555725
37,58,54.44444445,84,0.254629644,0.094444444,2,2,2.427777863,3.155555725,4.005555725
37,64,26.66666665,97,0.703703732,-0.638888889,2,2,2.427777863,3.155555725,4.005555725
37,38,71.01852415,49,0.208333333,0.492592706,2,2,2.427777863,3.155555725,4.005555725
37,50,31.4814843,61,0.725,-0.631481425,2,2,2.427777863,3.155555725,4.005555725
37,28,13.14815095,36,0.657407464,-0.855555556,2,2,2.427777863,3.155555725,4.005555725
37,78,65.0925954,95,0.269444445,-0.281481425,2,2,2.427777863,3.155555725,4.005555725
37,52,32.7777778,85,0.675925954,0.509259372,2,2,2.427777863,3.155555725,4.005555725
37,48,29.44444445,74,0.253703732,0.542592706,2,2,2.427777863,3.155555725,4.005555725
37,22,17.12963105,41,0.673148176,0.662963019,2,2,2.427777863,3.155555725,4.005555725
37,54,84.07407975,76,0.670370399,-0.764814758,2,2,2.427777863,3.155555725,4.005555725
37,66,65.83333335,87,0.411111111,-0.381481425,2,2,2.427777863,3.155555725,4.005555725
37,86,77.8703732,58,0.71296302,-0.651851824,3,2,2.427777863,3.155555725,4.005555725
37,78,71.57407975,92,0.645370399,-0.61851849,3,2,2.427777863,3.155555725,4.005555725
37,50,20.64815095,75,0.58796302,0.664814928,3,2,2.427777863,3.155555725,4.005555725
37,46,77.5925954,55,0.73148151,-0.712962935,3,2,2.427777863,3.155555725,4.005555725
37,58,68.9814843,25,0.380555556,-0.392592536,3,2,2.427777863,3.155555725,4.005555725
37,62,27.2222222,83,0.641666667,0.659259372,3,2,2.427777863,3.155555725,4.005555725
37,70,49.3518575,56,0.593518575,-0.011111111,3,2,2.427777863,3.155555725,4.005555725
37,44,45.83333335,68,0.399074131,0.096296353,3,2,2.427777863,3.155555725,4.005555725
37,22,15.4629644,61,0.746296353,0.809259372,3,2,2.427777863,3.155555725,4.005555725
37,32,24.16666665,9,0.725,0.675926039,3,2,2.427777863,3.155555725,4.005555725
37,96,96.3888889,75,0.875925954,-0.922222222,3,2,2.427777863,3.155555725,4.005555725
37,66,68.70370655,28,0.608333333,-0.279629517,3,2,2.427777863,3.155555725,4.005555725
37,50,38.2407464,83,0.618518575,0.292592706,3,2,2.427777863,3.155555725,4.005555725
37,38,58.2407464,75,0.233333333,-0.15,3,2,2.427777863,3.155555725,4.005555725
37,40,32.8703732,27,0.626851908,0.614814928,3,2,2.427777863,3.155555725,4.005555725
37,6,1.5740755,49,0.778703732,0.985185242,3,2,2.427777863,3.155555725,4.005555725
37,56,40.83333335,64,0.618518575,0.266666667,3,2,2.427777863,3.155555725,4.005555725
